Word,Freq_Per_Mil1,Log_Freq_Per_Mil1,Word_Length,Word_Syll
23798,notwithstanding,1.0,1.716,15.0,4.0
23799,noun,0.53,1.4472,4.0,1.0
23800,nouns,0.25,1.1461,5.0,1.0
23801,nourish,0.43,1.3617,7.0,2.0
23802,nourished,0.29,1.2041,9.0,2.0
23803,nourishes,0.08,0.699,9.0,3.0
23804,nourishing,0.43,1.3617,10.0,3.0
23805,nourishment,1.22,1.7993,11.0,3.0
23806,nous,0.55,1.4624,4.0,1.0
23807,nouveau,0.55,1.4624,7.0,2.0
23808,novel,10.06,2.711,5.0,2.0
23809,novelist,1.2,1.7924,8.0,3.0
23810,novelistic,0.02,0.301,10.0,4.0
23811,novelists,0.22,1.0792,9.0,3.0
23812,novella,0.04,0.4771,7.0,3.0
23813,novels,3.14,2.2068,6.0,2.0
23814,novelties,0.12,0.8451,9.0,3.0
23815,novelty,1.67,1.9345,7.0,3.0
23816,novice,0.8,1.6232,6.0,2.0
23817,novices,0.24,1.1139,7.0,3.0
23818,novo,0.02,0.301,4.0,2.0
23819,now,3202.61,5.2131,3.0,1.0
23820,nowaday,0.02,0.301,7.0,3.0
23821,nowadays,7.04,2.5563,8.0,3.0
23822,nowhere,39.12,3.3002,7.0,2.0
23823,noxious,0.22,1.0792,7.0,2.0
23824,nozzle,0.37,1.301,6.0,2.0
23825,nozzles,0.25,1.1461,7.0,2.0
23826,nth,0.04,0.4771,3.0,1.0
23827,nuance,0.41,1.3424,6.0,2.0
23828,nuanced,0.14,0.9031,7.0,2.0
23829,nuances,0.27,1.1761,7.0,3.0
23830,nub,0.14,0.9031,3.0,1.0
23831,nuclear,18.98,2.9863,7.0,3.0
23832,nuclei,0.16,0.9542,6.0,3.0
23833,nucleic,0.1,0.7782,7.0,3.0
23834,nucleus,0.88,1.6628,7.0,3.0
23835,nude,5.9,2.48,4.0,1.0
23836,nudes,0.71,1.5682,5.0,1.0
23837,nudge,1.12,1.7634,5.0,1.0
23838,nudged,0.1,0.7782,6.0,1.0
23839,nudges,0.06,0.6021,6.0,2.0
23840,nudging,0.29,1.2041,7.0,2.0
23841,nudist,0.65,1.5315,6.0,2.0
23842,nudity,1.75,1.9542,6.0,3.0
23843,nugget,1.18,1.7853,6.0,2.0
23844,nuggets,1.24,1.8062,7.0,2.0
23845,nuisance,3.22,2.2175,8.0,2.0
23846,nuisances,0.06,0.6021,9.0,3.0
23847,nuke,2.37,2.0864,4.0,1.0
23848,nukes,2.24,2.0607,5.0,1.0
23849,nullification,0.12,0.8451,13.0,5.0
23850,nullified,0.12,0.8451,9.0,3.0
23851,nullifies,0.16,0.9542,9.0,3.0
23852,nullify,0.31,1.2304,7.0,3.0
23853,numb,4.88,2.3979,4.0,1.0
23854,numbed,0.12,0.8451,6.0,1.0
23855,number,240.94,4.0895,6.0,2.0
23856,numbered,1.8,1.9685,8.0,2.0
23857,numbering,0.06,0.6021,9.0,3.0
23858,numbers,39.61,3.3056,7.0,2.0
23859,numbing,0.45,1.3802,7.0,2.0
23860,numbness,0.35,1.2788,8.0,2.0
23861,numeral,0.18,1.0,7.0,3.0
23862,numerals,0.18,1.0,8.0,3.0
23863,numeric,0.02,0.301,7.0,3.0
23864,numerical,0.39,1.3222,9.0,4.0
23865,numerically,0.04,0.4771,11.0,4.0
23866,numerology,0.04,0.4771,10.0,5.0
23867,numerous,3.59,2.2648,8.0,3.0
23868,numismatist,0.02,0.301,11.0,4.0
23869,nun,6.96,2.5514,3.0,1.0
23870,nunnery,0.45,1.3802,7.0,3.0
23871,nuns,4.27,2.3404,4.0,1.0
23872,nuptial,0.18,1.0,7.0,2.0
23873,nurse,44.98,3.3608,5.0,1.0
23874,nursed,0.96,1.699,6.0,1.0
23875,nurseries,0.16,0.9542,9.0,3.0
23876,nursery,4.06,2.3181,7.0,3.0
23877,nurses,13.18,2.828,6.0,2.0
23878,nursing,6.33,2.5105,7.0,2.0
23879,nurture,0.73,1.5798,7.0,2.0
23880,nurtured,0.55,1.4624,8.0,2.0
23881,nurturer,0.06,0.6021,8.0,3.0
23882,nurtures,0.02,0.301,8.0,2.0
23883,nurturing,0.84,1.6435,9.0,3.0
23884,nut,15.63,2.902,3.0,1.0
23885,nutcracker,0.71,1.5682,10.0,3.0
23886,nutcrackers,0.08,0.699,11.0,3.0
23887,nutmeg,0.71,1.5682,6.0,2.0
23888,nutrient,0.37,1.301,8.0,3.0
23889,nutrients,0.71,1.5682,9.0,3.0
23890,nutrition,0.94,1.6902,9.0,3.0
23891,nutritional,0.39,1.3222,11.0,4.0
23892,nutritionally,0.08,0.699,13.0,5.0
23893,nutritionist,0.24,1.1139,12.0,4.0
23894,nutritious,0.88,1.6628,10.0,3.0
23895,nutritive,0.02,0.301,9.0,3.0
23896,nuts,53.51,3.4362,4.0,1.0
23897,nutshell,0.94,1.6902,8.0,2.0
23898,nutter,0.57,1.4771,6.0,2.0
23899,nutty,3.57,2.2625,5.0,2.0
23900,nuzzle,0.14,0.9031,6.0,2.0
23901,nylon,1.35,1.8451,5.0,2.0
23902,nylons,1.25,1.8129,6.0,2.0
23903,nymph,0.75,1.5911,5.0,1.0
23904,nymphomaniac,0.53,1.4472,12.0,5.0
23905,nymphomaniacs,0.12,0.8451,13.0,5.0
23906,nymphs,0.57,1.4771,6.0,1.0
23907,oak,5.61,2.4579,3.0,1.0
23908,oaky,0.1,0.7782,4.0,2.0
23909,oar,0.82,1.6335,3.0,1.0
23910,oars,1.08,1.7482,4.0,1.0
23911,oarsman,0.06,0.6021,7.0,2.0
23912,oasis,1.92,1.9956,5.0,3.0
23913,oat,0.53,1.4472,3.0,1.0
23914,oath,9.88,2.7033,4.0,1.0
23915,oaths,0.37,1.301,5.0,1.0
23916,oatmeal,3.31,2.2304,7.0,2.0
23917,oats,2.06,2.0253,4.0,1.0
23918,obdurate,0.04,0.4771,8.0,3.0
23919,obedience,1.71,1.9445,9.0,4.0
23920,obedient,1.96,2.0043,8.0,4.0
23921,obediently,0.04,0.4771,10.0,5.0
23922,obese,0.49,1.415,5.0,2.0
23923,obesity,0.41,1.3424,7.0,4.0
23924,obey,8.94,2.6599,4.0,2.0
23925,obeyed,1.22,1.7993,6.0,2.0
23926,obeying,0.73,1.5798,7.0,3.0
23927,obeys,0.43,1.3617,5.0,2.0
23928,obfuscate,0.1,0.7782,9.0,3.0
23929,obfuscation,0.02,0.301,11.0,4.0
23930,obit,0.12,0.8451,4.0,2.0
23931,obits,0.24,1.1139,5.0,2.0
23932,obituaries,1.04,1.7324,10.0,5.0
23933,obituary,1.33,1.8388,8.0,5.0
23934,object,25.76,3.1189,6.0,2.0
23935,objected,0.78,1.6128,8.0,3.0
23936,objecting,0.27,1.1761,9.0,3.0
23937,objectionable,0.37,1.301,13.0,5.0
23938,objections,4.02,2.3139,10.0,3.0
23939,objective,7.04,2.5563,9.0,3.0
23940,objectively,1.0,1.716,11.0,4.0
23941,objectives,1.39,1.8573,10.0,3.0
23942,objectivity,0.75,1.5911,11.0,5.0
23943,objector,0.29,1.2041,8.0,3.0
23944,objectors,0.06,0.6021,9.0,3.0
23945,objects,8.71,2.6484,7.0,2.0
23946,obligate,0.12,0.8451,8.0,3.0
23947,obligated,2.57,2.1206,9.0,4.0
23948,obligates,0.02,0.301,9.0,3.0
23949,obligating,0.02,0.301,10.0,4.0
23950,obligation,6.75,2.5378,10.0,4.0
23951,obligations,2.51,2.1106,11.0,4.0
23952,obligatory,0.41,1.3424,10.0,5.0
23953,oblige,2.22,2.0569,6.0,2.0
23954,obliged,5.78,2.4713,7.0,2.0
23955,obliges,0.14,0.9031,7.0,3.0
23956,obliging,0.33,1.2553,8.0,3.0
23957,obligingly,0.1,0.7782,10.0,4.0
23958,oblique,0.45,1.3802,7.0,2.0
23959,obliquely,0.04,0.4771,9.0,3.0
23960,obliterate,0.35,1.2788,10.0,4.0
23961,obliterated,0.61,1.5051,11.0,5.0
23962,obliterates,0.08,0.699,11.0,4.0
23963,obliterating,0.04,0.4771,12.0,5.0
23964,obliteration,0.14,0.9031,12.0,5.0
23965,oblivion,1.98,2.0086,8.0,4.0
23966,oblivious,1.06,1.7404,9.0,4.0
23967,oblong,0.12,0.8451,6.0,2.0
23968,obnoxious,3.51,2.2553,9.0,3.0
23969,oboe,0.35,1.2788,4.0,2.0
23970,obscene,3.45,2.248,7.0,2.0
23971,obscenely,0.24,1.1139,9.0,4.0
23972,obscenities,0.22,1.0792,11.0,4.0
23973,obscenity,1.04,1.7324,9.0,4.0
23974,obscure,2.59,2.1239,7.0,2.0
23975,obscured,0.55,1.4624,8.0,2.0
23976,obscures,0.14,0.9031,8.0,2.0
23977,obscuring,0.16,0.9542,9.0,3.0
23978,obscurity,0.53,1.4472,9.0,4.0
23979,obsequious,0.2,1.0414,10.0,4.0
23980,observable,0.08,0.699,10.0,4.0
23981,observance,0.06,0.6021,10.0,3.0
23982,observant,1.22,1.7993,9.0,3.0
23983,observation,7.45,2.5809,11.0,4.0
23984,observations,1.41,1.8633,12.0,4.0
23985,observatories,0.1,0.7782,13.0,5.0
23986,observatory,1.0,1.716,11.0,5.0
23987,observe,9.78,2.699,7.0,2.0
23988,observed,3.88,2.2989,8.0,2.0
23989,observer,3.69,2.2765,8.0,3.0
23990,observers,1.08,1.7482,9.0,3.0
23991,observes,0.22,1.0792,8.0,2.0
23992,observing,2.84,2.1644,9.0,3.0
23993,obsess,0.61,1.5051,6.0,2.0
23994,obsessed,10.31,2.7218,8.0,2.0
23995,obsesses,0.04,0.4771,8.0,3.0
23996,obsessing,1.57,1.9085,9.0,3.0
23997,obsession,5.67,2.4624,9.0,3.0
23998,obsessional,0.06,0.6021,11.0,4.0
23999,obsessions,0.49,1.415,10.0,3.0
24000,obsessive,1.76,1.959,9.0,3.0
24001,obsessively,0.2,1.0414,11.0,4.0
24002,obsidian,0.06,0.6021,8.0,4.0
24003,obsolescence,0.08,0.699,12.0,4.0
24004,obsolescent,0.02,0.301,11.0,4.0
24005,obsolete,1.92,1.9956,8.0,3.0
24006,obstacle,2.59,2.1239,8.0,3.0
24007,obstacles,2.35,2.0828,9.0,3.0
24008,obstetric,0.12,0.8451,9.0,3.0
24009,obstetrician,0.25,1.1461,12.0,4.0
24010,obstetricians,0.1,0.7782,13.0,4.0
24011,obstinacy,0.1,0.7782,9.0,4.0
24012,obstinate,0.9,1.6721,9.0,3.0
24013,obstruct,0.59,1.4914,8.0,2.0
24014,obstructed,0.49,1.415,10.0,3.0
24015,obstructing,0.9,1.6721,11.0,3.0
24016,obstruction,2.39,2.0899,11.0,3.0
24017,obstructions,0.22,1.0792,12.0,3.0
24018,obstructs,0.06,0.6021,9.0,2.0
24019,obtain,3.73,2.281,6.0,2.0
24020,obtained,2.41,2.0934,8.0,2.0
24021,obtaining,0.78,1.6128,9.0,3.0
24022,obtains,0.1,0.7782,7.0,2.0
24023,obtrude,0.02,0.301,7.0,2.0
24024,obtrusive,0.04,0.4771,9.0,3.0
24025,obtuse,0.25,1.1461,6.0,2.0
24026,obviate,0.04,0.4771,7.0,3.0
24027,obvious,29.57,3.1787,7.0,3.0
24028,obviously,60.43,3.489,9.0,4.0
24029,occasion,16.55,2.9269,8.0,3.0
24030,occasional,3.9,2.301,10.0,4.0
24031,occasionally,7.14,2.5623,12.0,5.0
24032,occasioned,0.27,1.1761,10.0,3.0
24033,occasions,3.78,2.2878,9.0,3.0
24034,occident,0.02,0.301,8.0,3.0
24035,occidental,0.14,0.9031,10.0,4.0
24036,occipital,0.71,1.5682,9.0,4.0
24037,occlusion,0.14,0.9031,9.0,3.0
24038,occult,1.57,1.9085,6.0,2.0
24039,occupancy,0.27,1.1761,9.0,4.0
24040,occupant,0.8,1.6232,8.0,3.0
24041,occupants,0.43,1.3617,9.0,3.0
24042,occupation,4.12,2.3243,10.0,4.0
24043,occupational,1.49,1.8865,12.0,5.0
24044,occupations,0.24,1.1139,11.0,4.0
24045,occupied,5.75,2.4683,8.0,3.0
24046,occupies,0.37,1.301,8.0,3.0
24047,occupy,2.47,2.1038,6.0,3.0
24048,occupying,0.76,1.6021,9.0,4.0
24049,occur,7.43,2.5798,5.0,2.0
24050,occurred,14.45,2.8681,8.0,2.0
24051,occurrence,1.18,1.7853,10.0,3.0
24052,occurrences,0.27,1.1761,11.0,4.0
24053,occurring,0.8,1.6232,9.0,3.0
24054,occurs,3.33,2.233,6.0,2.0
24055,ocean,30.29,3.1892,5.0,2.0
24056,oceanfront,0.06,0.6021,10.0,3.0
24057,oceanographer,0.08,0.699,13.0,5.0
24058,oceanography,0.14,0.9031,12.0,5.0
24059,oceans,1.84,1.9777,6.0,2.0
24060,ocelot,0.04,0.4771,6.0,3.0
24061,octagon,0.22,1.0792,7.0,3.0
24062,octane,0.08,0.699,6.0,2.0
24063,octave,0.27,1.1761,6.0,2.0
24064,octaves,0.08,0.699,7.0,2.0
24065,octet,0.02,0.301,5.0,2.0
24066,octogenarian,0.1,0.7782,12.0,6.0
24067,octopi,0.04,0.4771,6.0,3.0
24068,octopus,1.94,2.0,7.0,3.0
24069,odd,24.04,3.0888,3.0,1.0
24070,oddballs,0.1,0.7782,8.0,2.0
24071,odder,0.04,0.4771,5.0,2.0
24072,oddest,0.57,1.4771,6.0,2.0
24073,oddities,0.16,0.9542,8.0,3.0
24074,oddity,0.12,0.8451,6.0,3.0
24075,oddly,2.06,2.0253,5.0,2.0
24076,odds,19.02,2.9872,4.0,1.0
24077,odious,0.49,1.415,6.0,3.0
24078,odometer,0.22,1.0792,8.0,4.0
24079,odor,2.33,2.0792,4.0,2.0
24080,odorant,0.02,0.301,7.0,3.0
24081,odorless,0.27,1.1761,8.0,3.0
24082,odorous,0.02,0.301,7.0,3.0
24083,odors,0.33,1.2553,5.0,2.0
24084,oeuvre,0.33,1.2553,6.0,2.0
24085,of,11577.24,5.7712,2.0,1.0
24086,off,1179.51,4.7793,3.0,1.0
24087,offbeat,0.33,1.2553,7.0,2.0
24088,offend,5.22,2.4265,6.0,2.0
24089,offended,7.53,2.5855,8.0,3.0
24090,offender,2.75,2.1492,8.0,3.0
24091,offenders,2.22,2.0569,9.0,3.0
24092,offending,1.1,1.7559,9.0,3.0
24093,offends,1.12,1.7634,7.0,2.0
24094,offense,16.47,2.9248,7.0,2.0
24095,offenses,0.63,1.5185,8.0,3.0
24096,offensive,6.41,2.5159,9.0,3.0
24097,offensively,0.04,0.4771,11.0,4.0
24098,offer,74.71,3.581,5.0,2.0
24099,offered,26.14,3.1252,7.0,2.0
24100,offering,15.24,2.891,8.0,3.0
24101,offerings,0.63,1.5185,9.0,3.0
24102,offers,7.51,2.5843,6.0,2.0
24103,offhand,0.9,1.6721,7.0,2.0
24104,office,203.9,4.017,6.0,2.0
24105,officer,103.24,3.7215,7.0,3.0
24106,officers,28.27,3.1593,8.0,3.0
24107,offices,6.59,2.5276,7.0,3.0
24108,official,24.0,3.0881,8.0,3.0
24109,officialdom,0.02,0.301,11.0,4.0
24110,officially,15.2,2.8899,10.0,4.0
24111,officials,6.98,2.5527,9.0,3.0
24112,officiate,0.22,1.0792,9.0,4.0
24113,officiated,0.02,0.301,10.0,5.0
24114,officiates,0.02,0.301,10.0,4.0
24115,officiating,0.04,0.4771,11.0,5.0
24116,offing,0.31,1.2304,6.0,2.0
24117,offs,0.18,1.0,4.0,1.0
24118,offset,0.57,1.4771,6.0,2.0
24119,offsets,0.06,0.6021,7.0,2.0
24120,offshoot,0.14,0.9031,8.0,2.0
24121,offshoots,0.04,0.4771,9.0,2.0
24122,offshore,2.25,2.0645,8.0,2.0
24123,offspring,2.55,2.1173,9.0,2.0
24124,offstage,0.43,1.3617,8.0,2.0
24125,oft,0.41,1.3424,3.0,1.0
24126,often,57.35,3.4663,5.0,2.0
24127,oftener,0.12,0.8451,7.0,3.0
24128,oftentimes,0.39,1.3222,10.0,3.0
24129,ogle,0.37,1.301,4.0,2.0
24130,ogled,0.1,0.7782,5.0,2.0
24131,ogre,1.39,1.8573,4.0,2.0
24132,ohms,0.04,0.4771,4.0,1.0
24133,oil,41.08,3.3214,3.0,1.0
24134,oiled,0.57,1.4771,5.0,1.0
24135,oilfields,0.06,0.6021,9.0,2.0
24136,oiling,0.06,0.6021,6.0,2.0
24137,oilman,0.16,0.9542,6.0,2.0
24138,oilmen,0.02,0.301,6.0,2.0
24139,oils,1.33,1.8388,4.0,1.0
24140,oily,0.96,1.699,4.0,2.0
24141,ointment,1.63,1.9243,8.0,2.0
24142,okayed,0.69,1.5563,6.0,2.0
24143,okays,0.14,0.9031,5.0,2.0
24144,okra,0.51,1.4314,4.0,2.0
24145,old,608.94,4.4922,3.0,1.0
24146,olden,1.06,1.7404,5.0,2.0
24147,older,41.86,3.3296,5.0,2.0
24148,oldest,9.37,2.6803,6.0,2.0
24149,oldie,0.45,1.3802,5.0,2.0
24150,oldies,0.69,1.5563,6.0,2.0
24151,olds,0.47,1.3979,4.0,1.0
24152,oleander,0.08,0.699,8.0,4.0
24153,olefins,0.02,0.301,7.0,3.0
24154,olfactory,0.45,1.3802,9.0,4.0
24155,oligarch,0.02,0.301,8.0,3.0
24156,oligarchs,0.02,0.301,9.0,3.0
24157,oligarchy,0.16,0.9542,9.0,4.0
24158,olives,2.69,2.1399,6.0,2.0
24159,ombudsman,0.14,0.9031,9.0,3.0
24160,omelet,2.37,2.0864,6.0,2.0
24161,omelets,0.31,1.2304,7.0,2.0
24162,omen,1.71,1.9445,4.0,2.0
24163,omens,0.84,1.6435,5.0,2.0
24164,ominous,1.33,1.8388,7.0,3.0
24165,ominously,0.02,0.301,9.0,4.0
24166,omission,0.39,1.3222,8.0,3.0
24167,omissions,0.02,0.301,9.0,3.0
24168,omit,0.27,1.1761,4.0,2.0
24169,omitted,0.35,1.2788,7.0,3.0
24170,omitting,0.1,0.7782,8.0,3.0
24171,omnibus,0.08,0.699,7.0,3.0
24172,omnipotence,0.18,1.0,11.0,4.0
24173,omnipotent,0.37,1.301,10.0,4.0
24174,omnipresent,0.12,0.8451,11.0,4.0
24175,omniscient,0.33,1.2553,10.0,3.0
24176,omnivorous,0.04,0.4771,10.0,4.0
24177,on,6955.73,5.5499,2.0,1.0
24178,onboard,4.73,2.3838,7.0,2.0
24179,once,344.88,4.2453,4.0,1.0
24180,oncologist,0.86,1.6532,10.0,4.0
24181,oncologists,0.04,0.4771,11.0,4.0
24182,oncoming,0.43,1.3617,8.0,3.0
24183,one,3072.24,5.195,3.0,1.0
24184,oneness,0.41,1.3424,7.0,2.0
24185,onerous,0.04,0.4771,7.0,3.0
24186,ones,101.51,3.7142,4.0,1.0
24187,oneself,2.14,2.0414,7.0,2.0
24188,onetime,0.08,0.699,7.0,2.0
24189,ongoing,2.18,2.0492,7.0,3.0
24190,onion,4.24,2.3365,5.0,2.0
24191,onions,5.67,2.4624,6.0,2.0
24192,online,6.71,2.5353,6.0,2.0
24193,onlooker,0.04,0.4771,8.0,3.0
24194,onlookers,0.33,1.2553,9.0,3.0
24195,only,1083.71,4.7425,4.0,2.0
24196,onrushing,0.04,0.4771,9.0,3.0
24197,ons,0.65,1.5315,3.0,1.0
24198,onscreen,0.08,0.699,8.0,2.0
24199,onset,0.84,1.6435,5.0,2.0
24200,onshore,0.22,1.0792,7.0,2.0
24201,onslaught,0.33,1.2553,9.0,2.0
24202,onstage,2.04,2.0212,7.0,2.0
24203,onto,36.69,3.2723,4.0,2.0
24204,ontological,0.06,0.6021,11.0,5.0
24205,ontology,0.1,0.7782,8.0,4.0
24206,onus,0.1,0.7782,4.0,2.0
24207,onwards,0.39,1.3222,7.0,2.0
24208,oodles,0.45,1.3802,6.0,2.0
24209,oohs,0.18,1.0,4.0,1.0
24210,oolong,0.14,0.9031,6.0,2.0
24211,oomph,0.65,1.5315,5.0,1.0
24212,ooze,0.53,1.4472,4.0,1.0
24213,oozed,0.08,0.699,5.0,1.0
24214,oozes,0.2,1.0414,5.0,2.0
24215,oozing,0.92,1.6812,6.0,2.0
24216,op,3.69,2.2765,2.0,1.0
24217,opacity,0.02,0.301,7.0,4.0
24218,opaque,0.12,0.8451,6.0,2.0
24219,open,320.41,4.2133,4.0,2.0
24220,opened,33.84,3.2373,6.0,2.0
24221,opener,3.39,2.2405,6.0,3.0
24222,openers,0.82,1.6335,7.0,3.0
24223,opening,38.43,3.2925,7.0,3.0
24224,openings,1.53,1.8976,8.0,3.0
24225,openly,2.12,2.0374,6.0,3.0
24226,openness,0.39,1.3222,8.0,3.0
24227,opens,16.63,2.9289,5.0,2.0
24228,opera,17.12,2.9415,5.0,2.0
24229,operable,0.24,1.1139,8.0,4.0
24230,operandi,0.37,1.301,8.0,4.0
24231,operas,0.86,1.6532,6.0,2.0
24232,operate,13.37,2.8344,7.0,3.0
24233,operated,3.25,2.2227,8.0,4.0
24234,operates,1.92,1.9956,8.0,3.0
24235,operatic,0.27,1.1761,8.0,4.0
24236,operating,11.41,2.7657,9.0,4.0
24237,operation,43.94,3.3506,9.0,4.0
24238,operational,3.82,2.2923,11.0,5.0
24239,operations,11.76,2.7789,10.0,4.0
24240,operative,3.25,2.2227,9.0,4.0
24241,operatives,1.25,1.8129,10.0,4.0
24242,operator,16.39,2.9227,8.0,4.0
24243,operators,1.47,1.8808,9.0,4.0
24244,operetta,0.14,0.9031,8.0,4.0
24245,operettas,0.02,0.301,9.0,4.0
24246,ophthalmic,0.02,0.301,10.0,3.0
24247,ophthalmologist,0.27,1.1761,15.0,5.0
24248,ophthalmology,0.1,0.7782,13.0,5.0
24249,opiate,0.39,1.3222,6.0,3.0
24250,opiates,0.43,1.3617,7.0,3.0
24251,opine,0.12,0.8451,5.0,2.0
24252,opining,0.04,0.4771,7.0,3.0
24253,opinion,42.0,3.331,7.0,3.0
24254,opinionated,0.53,1.4472,11.0,5.0
24255,opinions,5.02,2.4099,8.0,3.0
24256,opium,2.24,2.0607,5.0,3.0
24257,opossum,0.08,0.699,7.0,3.0
24258,opponent,4.71,2.382,8.0,3.0
24259,opponents,1.78,1.9638,9.0,3.0
24260,opportune,0.27,1.1761,9.0,3.0
24261,opportunism,0.02,0.301,11.0,5.0
24262,opportunist,0.35,1.2788,11.0,4.0
24263,opportunistic,0.27,1.1761,13.0,5.0
24264,opportunists,0.1,0.7782,12.0,4.0
24265,opportunities,4.88,2.3979,13.0,5.0
24266,opportunity,41.0,3.3206,11.0,5.0
24267,oppose,2.16,2.0453,6.0,2.0
24268,opposed,6.9,2.5478,7.0,2.0
24269,opposes,0.39,1.3222,7.0,3.0
24270,opposing,2.69,2.1399,8.0,3.0
24271,opposite,15.2,2.8899,8.0,3.0
24272,opposites,0.9,1.6721,9.0,3.0
24273,opposition,3.04,2.1931,10.0,4.0
24274,oppositions,0.02,0.301,11.0,4.0
24275,oppress,0.22,1.0792,7.0,2.0
24276,oppressed,1.27,1.8195,9.0,2.0
24277,oppresses,0.02,0.301,9.0,3.0
24278,oppressing,0.16,0.9542,10.0,3.0
24279,oppression,1.49,1.8865,10.0,3.0
24280,oppressive,0.92,1.6812,10.0,3.0
24281,oppressor,0.51,1.4314,9.0,3.0
24282,oppressors,0.49,1.415,10.0,3.0
24283,ops,4.2,2.3324,3.0,1.0
24284,opt,0.39,1.3222,3.0,1.0
24285,opted,0.41,1.3424,5.0,2.0
24286,optic,1.02,1.7243,5.0,2.0
24287,optical,1.1,1.7559,7.0,3.0
24288,optically,0.02,0.301,9.0,3.0
24289,optician,0.08,0.699,8.0,3.0
24290,optics,0.71,1.5682,6.0,2.0
24291,optimal,0.29,1.2041,7.0,3.0
24292,optimism,1.55,1.9031,8.0,4.0
24293,optimist,1.53,1.8976,8.0,3.0
24294,optimistic,3.39,2.2405,10.0,4.0
24295,optimistically,0.02,0.301,14.0,6.0
24296,optimists,0.16,0.9542,9.0,3.0
24297,optimization,0.02,0.301,12.0,5.0
24298,optimize,0.1,0.7782,8.0,3.0
24299,optimum,0.65,1.5315,7.0,3.0
24300,opting,0.1,0.7782,6.0,2.0
24301,option,14.43,2.8675,6.0,2.0
24302,optional,1.14,1.7709,8.0,3.0
24303,optioned,0.12,0.8451,8.0,2.0
24304,optioning,0.04,0.4771,9.0,3.0
24305,options,14.02,2.8549,7.0,2.0
24306,optometrist,0.27,1.1761,11.0,4.0
24307,optometrists,0.02,0.301,12.0,4.0
24308,optometry,0.04,0.4771,9.0,4.0
24309,opts,0.06,0.6021,4.0,1.0
24310,opulence,0.1,0.7782,8.0,3.0
24311,opulent,0.14,0.9031,7.0,3.0
24312,or,1705.29,4.9394,2.0,1.0
24313,ora,2.43,2.0969,3.0,2.0
24314,oral,4.31,2.3444,4.0,2.0
24315,orally,0.41,1.3424,6.0,3.0
24316,orange,22.31,3.0565,6.0,2.0
24317,oranges,2.45,2.1004,7.0,3.0
24318,orangutan,0.57,1.4771,9.0,4.0
24319,orangutans,0.18,1.0,10.0,4.0
24320,oration,0.08,0.699,7.0,3.0
24321,orations,0.1,0.7782,8.0,3.0
24322,orator,0.16,0.9542,6.0,3.0
24323,oratorio,0.04,0.4771,8.0,5.0
24324,orators,0.04,0.4771,7.0,3.0
24325,oratory,0.18,1.0,7.0,4.0
24326,orb,2.75,2.1492,3.0,1.0
24327,orbit,5.65,2.4609,5.0,2.0
24328,orbital,1.25,1.8129,7.0,3.0
24329,orbited,0.14,0.9031,7.0,3.0
24330,orbiter,0.08,0.699,7.0,3.0
24331,orbiters,0.02,0.301,8.0,3.0
24332,orbiting,0.63,1.5185,8.0,3.0
24333,orbits,0.57,1.4771,6.0,2.0
24334,orcas,0.1,0.7782,5.0,2.0
24335,orchard,1.92,1.9956,7.0,2.0
24336,orchards,0.1,0.7782,8.0,2.0
24337,orchestra,5.51,2.4502,9.0,3.0
24338,orchestral,0.2,1.0414,10.0,3.0
24339,orchestras,0.16,0.9542,10.0,3.0
24340,orchestrate,0.27,1.1761,11.0,3.0
24341,orchestrated,0.88,1.6628,12.0,4.0
24342,orchestrates,0.04,0.4771,12.0,3.0
24343,orchestrating,0.25,1.1461,13.0,4.0
24344,orchestration,0.12,0.8451,13.0,4.0
24345,orchestrations,0.08,0.699,14.0,4.0
24346,orchid,2.16,2.0453,6.0,2.0
24347,orchids,2.63,2.1303,7.0,2.0
24348,ordain,0.18,1.0,6.0,2.0
24349,ordained,0.86,1.6532,8.0,2.0
24350,ordeal,2.37,2.0864,6.0,2.0
24351,ordeals,0.08,0.699,7.0,2.0
24352,order,156.57,3.9023,5.0,2.0
24353,ordered,36.96,3.2755,7.0,2.0
24354,ordering,7.24,2.5682,8.0,3.0
24355,orderliness,0.04,0.4771,11.0,4.0
24356,orderly,4.37,2.3502,7.0,3.0
24357,orders,61.37,3.4957,6.0,2.0
24358,ordinance,1.69,1.9395,9.0,3.0
24359,ordinances,0.16,0.9542,10.0,4.0
24360,ordinaries,0.06,0.6021,10.0,4.0
24361,ordinary,19.08,2.9886,8.0,4.0
24362,ordination,0.1,0.7782,10.0,4.0
24363,ordnance,0.92,1.6812,8.0,2.0
24364,ore,1.65,1.9294,3.0,1.0
24365,oregano,0.82,1.6335,7.0,4.0
24366,ores,0.39,1.3222,4.0,1.0
24367,orf,0.02,0.301,3.0,1.0
24368,org,0.98,1.7076,3.0,1.0
24369,organ,7.25,2.5694,5.0,2.0
24370,organic,4.31,2.3444,7.0,3.0
24371,organically,0.16,0.9542,11.0,4.0
24372,organics,0.12,0.8451,8.0,3.0
24373,organisation,2.33,2.0792,12.0,5.0
24374,organisations,0.22,1.0792,13.0,5.0
24375,organism,2.04,2.0212,8.0,4.0
24376,organismic,0.02,0.301,10.0,4.0
24377,organisms,0.73,1.5798,9.0,4.0
24378,organist,0.39,1.3222,8.0,3.0
24379,organization,13.1,2.8254,12.0,5.0
24380,organizational,0.35,1.2788,14.0,6.0
